STU_ID,X1TXMTSCOR,X1PAREDU,X1SES,X1MTHINT,X1SCIINT,X2TXMTSCOR,X2PAREDU,X2BEHAVEIN,X2MTHINT_R,X2SCIINT,X3TGPAHIMTH,X3TGPAHISCI,X3TGPAACAD,X3TGPASTEM,X4X2SES,X5GPAALL,S1GOODGRADES,S1HRMHOMEWK,S1HRSHOMEWK,S1HROTHHOMWK,S1HRACTIVITY,S1HRTV,S1HRVIDEO,S1HRONLINE,S2LATESCH,S2ABSENT,S2WOHWDN,S2WOPAPER,S2WOBOOKS,S2SKIPCLASS,S2INSCHSUSP,S2OUTSCHSUSP,S2DISCIPLINE,S2EXPELLED,S2ARRESTED,S2JUVHOME,A1SCHCONTROL,A1MTHSCIFAIR,A1MSSUMMER,A1MSAFTERSCH,A1MSMENTOR,A1MSSPEAKER,A1MSFLDTRIP,A1MSPRGMS,A1HRTEACHERS,A1HRSTUDENT,A1TCHRABSENT,A1PRNTINV,A1UNPREP,A1HEALTH,A1RESOURCES,C1PLANPARENT,C1SIGNOFF
10187,50.4986,4,0.7085,1.71,-1.38,51.8329,5,0.55,0.61,-0.04,1.5,2.0,2.5,2.5,0.3419,1,1,1,2,3,3,1,1,1,1,2,2,1,2,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,0,0,1,10,10,2,1,1,2,2,-7,-7
10192,47.3637,2,0.0027,0.19,-7.0,44.4198,5,0.41,1.75,1.44,2.0,-9.0,2.5,1.5,-0.4329,1,2,1,-7,2,1,1,1,2,2,2,2,1,1,1,2,-7,-7,-7,-7,-7,1,0,1,0,0,0,1,1,8,5,1,2,3,1,1,0,-7
10193,32.6739,4,1.0269,-9.0,-0.6,33.1058,5,1.06,-1.25,-0.55,3.5,3.0,3.5,3.0,1.7361,2,2,2,2,2,3,2,-9,3,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,2,0,1,1,0,1,1,1,10,2,1,1,1,1,1,1,1
10194,57.3826,2,-0.0327,0.19,0.16,58.5077,2,0.7,1.13,-0.4,4.0,3.5,3.5,3.5,0.2675,1,1,1,2,3,3,2,1,1,1,1,2,1,2,1,1,-7,-7,-7,-7,-7,2,1,1,1,0,1,0,1,5,5,1,1,1,1,1,1,0
10195,59.197,4,1.0087,-0.29,-0.23,49.4586,5,0.38,0.19,-0.83,3.0,1.5,3.0,3.0,0.5928,1,1,1,1,1,3,2,1,2,2,2,2,1,2,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,0,1,1,5,5,1,4,3,2,1,-8,-8
10196,-8.0,-8,-8.0,-8.0,-8.0,51.1055,6,0.28,0.61,-7.0,3.0,2.0,2.5,2.5,0.8029,2,-8,-8,-8,-8,-8,-8,-8,-8,1,2,2,2,2,1,1,-7,-7,-7,-7,-7,2,0,0,0,1,0,0,0,10,5,2,1,1,1,1,-7,-7
10203,49.7886,4,0.0776,-0.18,-0.28,50.8193,5,0.42,-0.21,-0.04,1.0,2.5,3.0,2.5,-0.1306,1,2,1,1,1,1,5,2,6,1,2,3,2,1,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-7
10204,-8.0,3,-8.0,-8.0,-8.0,37.021,4,0.55,-0.85,-7.0,0.5,1.5,1.5,1.0,-0.0606,0,-8,-8,-8,-8,-8,-8,-8,-8,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,10,2,3,3,3,3,2,-7,-7
10205,50.3963,2,0.5788,-1.73,-2.26,46.5984,2,0.21,-0.6,1.01,2.0,3.5,3.5,3.0,-0.7737,2,1,2,-9,4,4,1,1,2,2,1,2,1,2,2,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,-9,-9,1,2,2,2,3,1,0
10206,67.1431,-8,0.6767,1.69,0.61,57.7842,5,0.16,0.59,-0.04,1.5,3.0,2.5,2.0,1.2021,1,2,1,1,1,1,3,1,2,2,1,4,1,2,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,10,6,2,3,3,1,3,-7,-7
10207,51.2415,3,-0.4381,0.19,-1.45,51.5773,4,0.7,1.1,0.34,2.5,2.0,2.0,2.0,-0.8254,1,1,2,1,2,4,1,1,1,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,10,7,1,2,2,1,3,-7,-7
10210,62.3903,7,2.0292,1.69,2.03,70.3477,7,-0.08,1.75,1.71,2.5,3.0,3.0,3.0,1.3659,3,1,1,1,5,1,1,1,2,2,2,3,2,2,1,1,-7,-7,-7,-7,-7,2,1,0,0,0,0,0,0,3,3,2,1,2,1,1,-8,-8
10211,55.4284,5,1.0961,-7.0,0.16,48.3833,6,0.04,1.13,-7.0,3.5,3.0,3.0,3.5,1.2841,1,1,-7,2,2,2,2,1,2,1,2,3,1,3,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,0,0,1,20,10,1,1,2,2,2,1,0
10213,52.5168,-8,0.879,0.55,-1.0,52.7894,6,0.89,0.46,-2.24,3.5,3.5,3.5,3.5,1.2782,3,1,4,5,5,3,1,1,1,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,2,1,0,0,1,1,1,1,7,1,1,1,1,1,1,-7,-7
10214,61.8043,2,-0.5442,0.56,1.38,64.5373,2,-0.09,0.19,1.44,2.0,2.5,3.0,2.5,-1.0855,3,1,2,2,3,1,3,4,4,2,3,4,2,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,1,1,0,10,5,1,2,3,2,1,-7,-7
10216,53.9321,4,0.1295,0.19,0.16,59.5216,5,-0.09,0.31,-0.09,4.0,3.0,3.0,3.0,0.6601,1,2,2,2,2,2,3,2,1,1,3,2,4,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,1,1,10,5,1,1,1,1,1,1,1
10217,-8.0,5,-8.0,-8.0,-8.0,65.8264,6,0.4,-1.64,-0.04,4.0,3.5,4.0,3.5,0.635,3,-8,-8,-8,-8,-8,-8,-8,-8,1,3,2,1,2,1,1,-7,-7,-7,-7,-7,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0
10220,61.5325,2,-0.9952,-7.0,-7.0,63.1664,2,0.0,-1.89,-0.04,2.0,1.5,2.0,1.5,-1.056,1,2,-7,-7,1,2,2,2,3,2,3,5,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,1,1,5,3,1,2,3,1,2,1,1
10226,69.7227,5,0.8994,1.71,0.86,56.9856,6,0.61,1.52,-2.24,4.0,4.0,4.0,4.0,1.0506,3,1,2,2,2,3,2,1,1,2,2,1,2,1,1,1,-7,-7,-7,-7,-7,1,1,1,0,0,1,1,1,5,4,1,2,2,1,2,1,1
10227,60.6604,4,0.2531,0.19,-0.56,56.2285,5,1.03,0.96,1.01,3.0,3.5,3.5,3.5,0.8589,3,2,1,2,2,2,3,1,5,2,1,1,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,1,0
10228,41.1471,2,-0.5007,0.51,1.71,34.6105,2,-9.0,0.84,1.71,-8.0,-8.0,-8.0,-8.0,-1.0534,0,1,1,2,3,4,2,1,2,3,-9,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,0,0,0,6,10,3,4,3,2,3,0,-7
10229,63.7739,4,1.3994,-1.51,0.87,53.8499,5,0.37,0.96,1.71,3.5,3.5,3.5,3.5,1.3034,2,1,2,2,2,2,2,1,3,1,2,3,1,2,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,5,5,1,1,2,1,1,1,0
10231,-8.0,-8,-8.0,-8.0,-8.0,50.5172,5,0.87,-1.14,0.7,1.5,3.5,3.5,3.0,0.9849,3,-8,-8,-8,-8,-8,-8,-8,-8,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,2,1,1,1,0,1,0,1,5,5,1,1,1,1,1,1,0
10232,46.5772,2,-1.3419,-0.54,0.52,44.4594,2,-0.56,-0.21,-0.83,3.0,2.5,3.0,3.0,-1.0435,1,2,2,1,1,1,4,1,-9,2,1,2,5,2,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,1,1,1,10,8,2,2,3,2,3,1,1
10233,58.2996,5,1.5235,-0.66,-7.0,54.1647,6,-9.0,-0.6,-7.0,1.0,3.0,3.0,2.5,0.6256,1,2,2,-7,2,2,2,2,2,2,2,2,-9,-9,-9,-9,-7,-7,-7,-7,-7,1,0,1,0,0,0,0,1,8,10,2,2,2,2,2,0,-7
10234,61.6927,4,0.8559,0.17,-7.0,63.3005,5,0.85,-7.0,-7.0,2.0,3.0,3.5,3.0,1.0352,3,2,3,-7,3,1,6,-9,2,2,1,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,1,1,1,8,12,2,1,1,1,1,0,-7
10235,38.4425,-8,-0.2312,-1.01,0.16,49.5458,2,-0.62,-0.6,0.34,3.0,3.0,3.0,3.0,0.0579,0,2,2,2,2,1,1,1,1,4,3,3,1,3,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,20,2,1,3,2,2,3,-8,-8
10236,39.2577,2,-0.4813,-9.0,-9.0,-8.0,-8,-8.0,-8.0,-8.0,1.5,2.5,2.0,2.0,-8.0,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,0,-7
10238,72.7773,4,0.6733,1.04,-0.17,62.3258,5,-0.65,-7.0,-7.0,4.0,4.0,4.0,3.5,0.5869,3,1,2,1,1,2,1,2,2,1,3,3,3,3,1,1,-7,-7,-7,-7,-7,1,1,0,0,0,0,0,0,20,5,2,3,3,1,3,1,0
10239,64.4785,2,-0.5089,1.23,-1.0,57.1084,2,-0.15,-0.45,0.62,2.0,2.0,3.0,3.0,-0.4015,2,1,1,1,1,1,2,1,6,5,3,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,1,1,15,2,1,1,2,1,1,-8,-8
10241,53.3296,5,0.8973,0.19,0.16,51.1814,6,0.11,-0.6,-0.79,1.5,2.5,3.0,2.5,1.0978,1,2,1,2,2,6,6,5,1,2,2,2,2,2,1,1,-7,-7,-7,-7,-7,2,0,1,1,1,0,0,1,10,10,1,2,2,1,2,-7,-7
10247,56.5534,2,-0.2066,-0.29,1.38,54.852,2,0.85,0.44,0.61,1.0,2.5,2.5,1.5,-0.1114,1,1,1,1,2,3,1,2,1,2,1,2,1,1,1,1,-7,-7,-7,-7,-7,2,1,0,0,0,0,0,1,5,5,1,1,1,1,2,1,1
10248,59.4755,3,-1.0134,-9.0,-9.0,62.0991,4,0.55,-0.6,1.28,2.5,3.5,3.0,3.0,-0.7663,1,1,5,5,5,6,6,1,1,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,1,1,1,4,8,3,2,2,1,1,1,1
10249,62.8043,5,0.7983,-0.6,-7.0,61.1926,6,-1.11,0.34,0.02,3.0,4.0,3.0,3.5,1.1954,2,2,2,-7,3,2,1,2,2,4,2,5,2,2,2,1,-7,-7,-7,-7,-7,1,0,0,0,0,1,1,1,15,3,1,1,2,1,2,1,1
10252,65.3481,4,0.6195,-0.66,-0.67,55.3632,5,-0.58,-1.89,-1.86,3.5,2.5,2.5,2.5,0.0547,2,2,1,2,1,1,2,1,2,1,2,4,5,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,0,0,1,-9,-9,-9,-9,-9,-9,-9,1,1
10256,47.9258,2,0.4329,1.69,-1.05,50.5503,2,0.02,0.06,-7.0,1.5,2.0,2.5,2.5,-0.1813,1,1,1,1,1,2,1,6,6,3,2,3,1,2,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,18,5,1,2,3,2,1,1,1
10257,56.6051,4,0.5718,1.71,-1.38,54.3289,5,0.57,1.36,-9.0,1.5,2.0,3.0,2.5,1.1134,2,1,2,2,3,4,2,1,3,3,3,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,5,5,1,2,3,1,1,1,0
10259,44.3952,4,0.0839,-0.11,0.49,-8.0,-8,-8.0,-8.0,-8.0,3.5,3.0,3.5,3.5,-8.0,1,1,4,4,4,6,2,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,0,1,1,0,1,1,1,10,4,2,2,2,2,2,-7,-7
10260,63.4612,4,1.0476,0.86,0.88,64.3933,5,0.2,2.17,0.34,2.0,3.5,3.5,3.5,1.1842,2,1,2,1,3,1,2,1,2,3,3,3,1,1,1,1,-7,-7,-7,-7,-7,2,0,1,0,1,0,0,1,5,1,1,1,2,1,1,-7,-7
10268,-8.0,-8,-8.0,-8.0,-8.0,40.0955,4,1.03,-7.0,-7.0,3.5,3.5,3.5,3.5,0.1858,1,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,1,1,1,4,5,2,4,3,2,2,-7,-7
10272,59.9612,5,1.0189,-0.16,-0.67,49.0771,6,-0.51,0.71,-1.5,1.5,1.5,2.0,2.0,1.3786,1,1,1,1,2,2,1,1,1,1,3,4,3,2,1,1,-7,-7,-7,-7,-7,2,0,0,1,0,0,0,1,10,3,1,1,1,1,1,-7,-7
10273,31.5739,4,1.3209,-7.0,-2.59,60.9094,5,-0.89,-0.6,-2.24,-8.0,-8.0,-8.0,-8.0,1.3036,1,2,-7,-9,-9,-9,-9,-9,-9,2,1,5,3,2,2,1,-7,-7,-7,-7,-7,1,0,1,1,0,0,1,1,10,5,3,3,3,3,2,1,1
10275,36.2888,3,0.0885,-0.96,-1.12,46.6069,4,0.35,-1.0,-0.09,1.5,1.5,2.0,1.5,0.3183,1,2,1,2,2,-9,3,2,1,3,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,0,1,0,12,4,1,1,3,1,1,1,0
10278,46.8259,-8,-0.6849,-1.79,-1.07,48.8086,2,0.55,-0.85,-0.09,-8.0,-8.0,-8.0,-8.0,-0.4099,1,1,1,1,1,6,3,2,5,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,0
10280,64.5217,7,1.4259,-7.0,1.27,69.1897,7,0.87,2.17,1.44,2.5,4.0,4.0,3.5,1.4987,2,2,-7,1,2,3,1,2,1,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
10283,64.0675,2,0.3474,1.34,0.86,58.8811,3,-0.22,0.05,1.44,1.0,3.0,3.0,2.5,-0.3306,1,1,1,1,2,4,5,1,-9,3,4,3,2,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,0,0,1,7,3,1,3,3,1,2,1,1
10286,71.7701,4,1.1463,1.35,-7.0,73.807,5,0.11,1.13,1.08,3.5,3.5,4.0,4.0,0.7268,1,1,1,-7,1,2,2,1,2,2,2,2,2,2,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,1,0,1,6,8,1,2,3,1,1,-7,-7
10287,49.612,-8,-0.1576,-0.94,-2.26,37.8792,2,-2.13,-1.0,-1.23,-8.0,-8.0,-8.0,-8.0,-0.5983,1,2,2,3,2,1,2,1,2,4,5,3,2,2,5,1,-7,-7,-7,-7,-7,2,1,1,0,1,1,1,1,2,5,1,3,3,1,3,1,1
10288,53.3906,2,-0.7426,-7.0,-7.0,54.4625,3,0.76,-0.47,1.71,1.0,1.5,2.0,1.5,-0.1827,3,2,-7,-7,1,1,3,1,6,1,4,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,0,1,2,2,2,3,3,2,2,1,1
10297,64.7733,7,1.0708,0.19,-0.67,57.4699,7,0.74,-0.35,0.34,3.5,3.0,3.5,3.0,0.8079,2,1,1,2,2,3,1,1,1,2,3,1,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,0,1,0,5,5,1,1,1,2,1,-8,-8
10302,44.1058,2,0.1653,0.19,0.93,50.1604,2,1.06,-0.85,0.34,2.0,3.5,4.0,3.5,-0.3369,3,1,2,2,3,3,2,1,1,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,0
10303,-8.0,-8,-8.0,-8.0,-8.0,57.9328,5,-0.1,-1.89,-1.19,1.0,1.5,2.0,1.5,0.5281,1,-8,-8,-8,-8,-8,-8,-8,-8,2,2,3,1,2,1,2,-7,-7,-7,-7,-7,2,1,1,1,0,1,1,1,4,3,1,1,1,1,1,1,0
10304,43.5211,3,1.0639,0.12,-0.17,50.1353,4,0.87,1.23,1.71,2.5,2.5,2.5,2.5,1.1279,0,1,2,2,2,2,2,1,3,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,2,1,0,0,0,1,0,0,5,1,1,3,4,2,2,-7,-7
10309,36.7248,2,-0.056,0.51,-7.0,33.6209,2,0.37,-7.0,-7.0,2.0,2.0,2.5,2.0,-0.3046,2,1,1,-7,1,1,1,1,1,2,3,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,0,0,10,5,1,3,3,1,3,1,0
10311,61.7196,4,0.4073,0.93,-0.23,66.0692,5,0.22,1.77,0.34,1.0,1.5,2.0,2.0,0.1595,0,1,2,3,3,4,5,6,5,3,1,3,2,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0
10312,-8.0,-8,-8.0,-8.0,-8.0,57.9361,5,0.34,-0.85,0.1,4.0,3.0,3.5,3.5,0.6272,3,-8,-8,-8,-8,-8,-8,-8,-8,2,2,1,3,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,1,0,1,5,5,1,1,2,1,2,1,0
10316,59.0537,5,1.0407,-0.18,-0.23,66.4686,6,0.46,0.31,0.61,4.0,4.0,4.0,4.0,0.9678,3,2,1,1,3,2,1,1,1,1,2,1,2,2,1,1,-7,-7,-7,-7,-7,2,1,0,1,1,0,1,1,5,5,1,1,1,1,1,1,0
10317,61.2309,-8,0.7185,1.41,-1.77,42.5125,6,-0.72,1.92,-0.83,2.5,1.5,2.0,2.0,1.1884,0,2,1,1,1,3,3,1,2,5,4,2,1,1,2,2,-7,-7,-7,-7,-7,1,1,0,0,1,1,1,1,10,5,1,1,1,1,1,-8,-8
10318,53.7345,3,-0.1639,-2.11,-2.59,51.7124,2,-0.04,-7.0,-1.93,3.0,2.0,2.5,2.0,-0.4013,0,1,1,1,1,5,1,1,2,2,4,1,1,1,3,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,5,4,2,3,3,2,2,1,1
10320,-8.0,-8,-8.0,-8.0,-8.0,67.476,5,0.87,0.44,1.36,4.0,4.0,4.0,4.0,-0.04,3,-8,-8,-8,-8,-8,-8,-8,-8,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,0
10321,-8.0,-8,-8.0,-8.0,-8.0,39.7137,2,0.16,1.1,0.34,1.0,2.0,2.5,2.0,-0.4464,0,-8,-8,-8,-8,-8,-8,-8,-8,1,5,2,2,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,8,3,1,1,1,1,1,1,0
10322,53.7547,5,1.4893,0.57,0.93,52.4763,6,-0.07,1.36,1.71,3.5,4.0,3.5,3.5,1.2368,1,2,2,1,2,6,3,1,2,3,3,3,2,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,10,3,2,4,3,1,2,1,0
10323,34.0761,4,-0.2213,-0.29,-1.05,47.2534,5,1.03,0.19,-1.61,1.0,3.5,2.5,2.0,-0.0225,2,2,2,2,2,6,6,1,6,2,1,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,1,1,1,8,2,1,3,2,1,1,-7,-7
10324,51.8666,4,0.7921,0.55,0.16,54.3451,7,0.55,-1.89,-7.0,0.5,2.0,3.0,2.0,0.6595,1,2,1,2,1,3,1,1,2,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,0,1,1,10,10,2,3,2,1,1,-7,-7
10325,63.1422,2,-0.4129,1.69,0.16,63.3305,2,0.1,0.71,1.71,4.0,4.0,4.0,4.0,-0.3374,3,1,2,2,2,2,4,1,4,1,2,3,2,2,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,0,0,1,10,4,1,4,2,1,2,1,1
10326,75.0439,7,2.007,-0.18,-1.82,73.1427,7,-0.37,-0.6,0.74,4.0,4.0,4.0,4.0,1.7682,3,1,1,1,2,6,1,1,2,1,3,1,1,3,3,1,-7,-7,-7,-7,-7,1,1,1,1,0,0,1,1,-9,-9,-9,-9,-9,-9,-9,1,1
10331,58.7895,4,0.3282,0.49,-0.61,52.9764,5,0.55,0.71,-0.17,4.0,2.5,3.0,3.0,0.7699,3,2,2,2,3,4,3,1,3,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,2,0,1,0,0,0,0,1,2,2,1,1,2,1,2,-8,-8
10332,55.1363,4,0.6766,-0.66,-0.23,58.3458,5,-0.9,-1.5,1.01,2.0,2.5,2.0,2.5,0.9678,3,2,1,1,1,5,4,6,2,2,2,4,2,2,3,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,1,1,8,10,1,1,1,1,2,1,0
10334,49.6469,5,0.4939,0.14,0.15,51.4562,6,0.91,-0.6,-0.4,1.5,3.0,3.0,2.0,0.7949,3,1,1,1,2,2,2,1,3,1,3,1,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,1,1,0,35,3,1,1,1,1,1,1,1
10335,60.2106,-8,-0.3335,2.08,0.54,60.8043,1,0.57,2.17,0.38,4.0,3.5,3.0,3.0,-1.0502,1,1,3,1,2,1,2,1,2,3,3,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,0,1,1,10,5,1,3,2,1,2,0,-7
10336,58.6335,3,0.0885,-0.66,-1.84,55.2571,4,0.7,-0.85,-0.45,1.0,2.5,2.0,2.0,0.0443,1,1,3,2,2,6,2,2,2,1,1,2,1,2,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,1,1,1,10,4,2,2,2,1,2,-7,-7
10338,59.2222,3,-0.0176,-0.16,0.93,59.5291,3,0.69,0.19,-7.0,-8.0,-8.0,-8.0,-8.0,0.351,0,1,2,1,2,1,4,2,1,1,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,8,3,2,2,2,2,1,1,1
10339,51.1632,4,-0.3118,0.19,0.93,49.4355,5,0.89,0.44,1.71,1.5,1.5,2.0,2.0,-0.1531,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7
10340,53.9253,-8,0.4099,-0.18,2.03,53.5562,5,0.38,-0.35,1.44,2.0,2.0,2.0,2.5,0.7622,2,1,1,1,2,2,1,2,2,3,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,5,3,1,2,2,2,1,1,0
10342,26.7135,4,0.5563,-7.0,-7.0,30.5707,4,-0.06,1.38,-0.83,2.5,2.0,2.0,2.5,-0.1011,1,1,-7,-7,2,2,2,3,6,3,2,2,2,1,2,1,-7,-7,-7,-7,-7,1,1,1,0,0,0,1,1,5,10,1,2,2,1,1,1,0
10343,53.9395,-8,-0.8471,2.08,0.54,-8.0,-8,-8.0,-8.0,-8.0,2.5,2.5,2.5,3.0,-8.0,3,2,1,1,1,2,1,6,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,0,0,0,1,0,0,0,-9,-9,-9,-9,-9,-9,-9,0,-7
10344,54.7217,2,0.0502,-9.0,-1.4,56.9481,2,0.7,1.23,-7.0,2.0,1.0,2.0,1.5,0.1498,1,1,2,1,3,6,2,1,1,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,10,5,2,2,2,2,1,1,1
10352,49.4722,-8,0.1491,-1.68,-0.28,56.3531,5,-0.78,-0.21,-1.93,3.0,2.5,3.0,2.5,0.7669,1,2,1,1,1,3,1,1,2,5,2,4,2,2,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,8,3,1,1,1,1,1,1,0
10353,43.2347,2,-1.1012,0.19,1.59,61.0147,3,1.21,0.19,-7.0,1.0,2.0,2.0,2.0,-0.8281,1,2,2,3,3,2,6,5,6,1,1,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,4,4,2,2,2,2,2,1,1
10355,63.0899,7,2.0667,-7.0,0.16,67.6643,7,0.87,1.75,1.44,4.0,4.0,4.0,4.0,1.3284,3,1,-7,1,3,3,1,1,1,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,0,1,1,8,5,1,2,3,1,1,0,-7
10357,34.5885,3,0.2551,-0.16,0.54,38.2557,4,-2.7,-0.6,1.36,1.0,1.5,2.0,1.5,0.5327,1,1,-9,-9,-9,-9,-9,-9,-9,3,2,5,5,5,1,2,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1
10359,59.4251,-8,-0.3342,-0.54,0.16,60.7138,5,0.87,-0.35,-7.0,1.0,0.5,1.0,0.5,0.2666,1,3,3,2,3,4,2,3,4,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,0,0,1,10,4,1,4,2,1,2,1,1
10360,-8.0,4,-8.0,-8.0,-8.0,48.2387,2,0.08,0.44,1.28,2.0,3.0,2.5,2.5,-0.5629,1,-8,-8,-8,-8,-8,-8,-8,-8,3,1,2,2,2,1,1,-7,-7,-7,-7,-7,1,0,0,0,1,1,1,1,14,1,2,1,2,1,1,1,1
10364,62.869,3,-0.1942,0.74,1.71,57.7689,4,1.06,1.38,1.44,3.0,4.0,3.5,3.5,-0.1793,3,1,2,2,3,4,1,1,1,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,1,1,0,8,5,1,3,3,2,2,1,0
10365,63.1653,5,1.3874,-0.29,-1.38,66.4916,6,-1.61,-1.64,-0.04,2.5,3.0,3.5,3.0,0.7684,0,2,1,1,2,1,1,2,1,5,2,5,2,4,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
10367,44.0846,-8,-0.3113,-9.0,-9.0,50.4872,4,-0.67,-1.89,-2.24,1.5,2.5,2.0,2.0,-0.3729,1,1,4,4,4,4,2,5,1,3,2,3,3,2,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,5,5,3,2,1,1,1,1,1
10368,-8.0,-8,-8.0,-8.0,-8.0,76.1137,6,-0.09,1.13,0.34,3.5,3.0,3.5,3.5,0.9491,3,-8,-8,-8,-8,-8,-8,-8,-8,3,1,3,2,1,2,1,-7,-7,-7,-7,-7,1,0,0,1,0,0,1,1,10,10,1,1,1,1,1,-8,-8
10369,49.7845,3,0.2011,1.69,2.03,51.8573,4,0.89,-7.0,1.71,3.0,4.0,4.0,4.0,0.2794,3,1,3,3,3,4,3,2,2,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,0,0,1,1,0,2,2,2,4,3,3,2,1,0
